city,timestamp,dayMean,aveMean,dayHigh,aveHigh,recHigh,dayLow,aveLow,recLow,aveHumidity,dayPrecip,avePrecip
San Diego,20150911,83,71,87,77,102,78,66,56,61,T,0
San Diego,20150912,83,71,89,76,97,76,66,54,61,0,0.01
San Diego,20150913,80,71,85,76,92,75,66,55,63,0,0
San Diego,20150914,79,71,83,76,92,74,66,53,65,0,0.01
San Diego,20150915,74,71,79,76,101,69,65,52,81,1.21,0
San Diego,20150916,73,71,77,76,100,68,65,51,73,0.03,0.01
San Diego,20150917,74,70,78,76,110,69,65,53,64,0,0
San Diego,20150918,74,70,79,76,95,68,65,50,68,0,0.01
San Diego,20150919,75,70,80,76,97,70,65,50,71,0,0
San Diego,20150920,73,70,79,76,100,67,65,53,74,0.04,0.01
San Diego,20150921,77,70,78,75,106,75,65,53,71,0,0.01
San Diego,20150922,78,70,81,75,102,74,65,53,67,0,0
San Diego,20150923,76,70,81,75,103,70,64,52,73,0,0.01
San Diego,20150924,78,70,84,75,99,71,64,52,74,0,0.01
San Diego,20150925,79,70,85,75,101,73,64,52,69,0,0
San Diego,20150926,78,69,85,75,111,71,64,50,71,0,0.01
San Diego,20150927,78,69,83,75,104,72,64,52,77,0,0.01
San Diego,20150928,77,69,83,75,99,70,64,53,71,0,0.01
San Diego,20150929,75,69,80,74,91,69,64,50,71,0,0.01
San Diego,20150930,75,69,83,74,91,67,63,51,70,0,0.01
San Diego,20151001,75,69,80,74,93,70,63,52,73,0,0.01
San Diego,20151002,74,69,79,74,94,69,63,50,71,0,0.01
San Diego,20151003,72,68,76,74,104,68,63,48,70,0,0.01
San Diego,20151004,71,68,73,74,97,68,63,48,68,0.14,0.02
San Diego,20151005,67,68,71,74,97,63,63,48,74,0.27,0.01
San Diego,20151006,70,68,76,74,101,64,63,47,62,0,0.01
San Diego,20151007,73,68,78,74,91,67,62,48,69,0,0.02
San Diego,20151008,75,68,82,73,94,67,62,49,71,0,0.01
San Diego,20151009,82,68,95,73,99,69,62,50,57,0,0.02
San Diego,20151010,87,68,96,73,96,77,62,47,35,0,0.01
San Diego,20151011,84,67,94,73,94,73,62,46,53,0,0.01
San Diego,20151012,85,67,94,73,94,75,61,47,43,T,0.01
San Diego,20151013,81,67,86,73,94,76,61,48,62,0,0.02
San Diego,20151014,78,67,82,73,107,74,61,48,80,0,0.02
San Diego,20151015,76,67,79,73,97,72,61,47,79,0,0.02
San Diego,20151016,72,67,74,73,97,70,61,48,85,T,0.02
San Diego,20151017,74,67,77,73,98,70,61,47,80,T,0.02
San Diego,20151018,74,66,76,73,91,71,60,47,74,0.02,0.02
San Diego,20151019,71,66,73,73,97,69,60,46,63,0,0.02
San Diego,20151020,71,66,76,73,95,66,60,46,62,0,0.03
San Diego,20151021,72,66,77,72,101,66,60,45,71,0,0.02
San Diego,20151022,72,66,77,72,104,66,60,46,74,0,0.02
San Diego,20151023,72,66,78,72,93,65,59,47,69,0,0.02
San Diego,20151024,75,66,85,72,94,65,59,47,64,0,0.02
San Diego,20151025,73,66,78,72,95,67,59,48,57,0,0.02
San Diego,20151026,72,65,79,72,92,64,59,46,71,0,0.02
San Diego,20151027,73,65,82,72,91,63,59,47,51,0,0.03
San Diego,20151028,72,65,77,72,92,66,58,47,64,0,0.02
San Diego,20151029,73,65,77,72,89,68,58,45,66,T,0.03
San Diego,20151030,72,65,82,72,89,62,58,43,47,0,0.02
San Diego,20151031,74,64,85,72,90,62,58,45,41,0,0.03
San Diego,20151101,73,64,84,71,97,61,57,45,56,0,0.02
San Diego,20151102,68,64,73,71,90,63,57,44,74,0,0.03
San Diego,20151103,66,64,70,71,93,61,57,47,57,0.13,0.02
San Diego,20151104,63,64,70,71,100,56,57,44,63,0.03,0.03
San Diego,20151105,63,64,71,71,92,55,56,42,47,0,0.02
San Diego,20151106,64,63,73,71,90,54,56,46,39,0,0.03
San Diego,20151107,66,63,77,71,89,54,56,46,35,0,0.02
San Diego,20151108,64,63,74,71,93,54,56,46,41,0,0.03
San Diego,20151109,64,63,69,70,96,59,55,42,66,0.03,0.03
San Diego,20151110,63,63,67,70,91,58,55,44,61,0.05,0.03
San Diego,20151111,64,62,75,70,86,52,55,43,43,0,0.03
San Diego,20151112,62,62,72,70,91,51,55,42,35,0,0.03
San Diego,20151113,64,62,76,70,89,51,54,40,31,0,0.03
San Diego,20151114,64,62,76,69,87,51,54,39,31,0,0.04
San Diego,20151115,65,62,70,69,89,60,54,38,56,0.04,0.03
San Diego,20151116,61,61,63,69,86,59,53,42,43,0,0.03
San Diego,20151117,59,61,69,69,88,49,53,41,34,0,0.04
San Diego,20151118,63,61,74,69,86,52,53,38,41,0,0.04
San Diego,20151119,67,60,80,68,85,53,53,39,39,0,0.03
San Diego,20151120,66,60,77,68,86,55,52,38,39,0,0.04
San Diego,20151121,70,60,84,68,86,55,52,40,49,0,0.04
San Diego,20151122,71,60,84,68,84,58,52,40,26,0,0.04
San Diego,20151123,67,60,77,68,86,56,52,38,35,0,0.04
San Diego,20151124,62,59,68,67,87,55,51,38,68,0,0.04
San Diego,20151125,62,59,64,67,89,59,51,39,64,0.07,0.04
San Diego,20151126,61,59,65,67,85,57,51,41,48,T,0.04
San Diego,20151127,58,59,62,67,85,53,51,40,64,0.18,0.05
San Diego,20151128,59,58,65,67,82,52,51,36,53,0,0.04
San Diego,20151129,59,58,66,66,86,51,50,41,43,0,0.04
San Diego,20151130,57,58,67,66,85,47,50,40,45,0,0.04
San Diego,20151201,58,58,67,66,83,48,50,38,42,0,0.04
San Diego,20151202,63,58,77,66,83,49,50,42,37,0,0.04
San Diego,20151203,65,58,77,66,85,52,50,42,28,0,0.04
San Diego,20151204,60,57,68,66,83,52,49,39,62,0,0.04
San Diego,20151205,62,57,74,65,83,50,49,38,60,0,0.05
San Diego,20151206,64,57,76,65,85,52,49,40,36,0,0.04
San Diego,20151207,65,57,77,65,80,52,49,37,47,0,0.04
San Diego,20151208,65,57,76,65,84,53,49,34,43,0,0.05
San Diego,20151209,63,57,72,65,84,54,49,35,58,0,0.05
San Diego,20151210,62,57,67,65,84,57,49,40,78,0,0.04
San Diego,20151211,63,56,67,65,84,59,48,39,71,0.19,0.05
San Diego,20151212,57,56,65,65,83,48,48,36,53,0,0.04
San Diego,20151213,58,56,66,65,81,50,48,35,55,0,0.04
San Diego,20151214,59,56,61,65,83,56,48,36,48,0,0.05
San Diego,20151215,54,56,61,64,81,46,48,35,39,0,0.05
San Diego,20151216,53,56,62,64,84,44,48,38,35,0,0.05
San Diego,20151217,55,56,65,64,82,45,48,38,42,0,0.04
San Diego,20151218,58,56,69,64,78,47,48,36,46,0,0.05
San Diego,20151219,57,56,64,64,80,49,48,36,59,0,0.05
San Diego,20151220,60,56,63,64,82,57,48,37,54,T,0.05
San Diego,20151221,57,56,65,64,80,49,48,37,55,0,0.05
San Diego,20151222,60,56,64,64,80,56,48,36,86,0.16,0.05
San Diego,20151223,63,56,64,64,78,61,48,36,66,0.01,0.06
San Diego,20151224,61,56,65,64,79,56,48,36,62,0,0.05
San Diego,20151225,58,56,60,64,83,56,48,32,50,0.01,0.06
San Diego,20151226,55,56,64,64,79,46,48,32,34,0,0.06
San Diego,20151227,51,56,61,64,85,41,48,37,22,0,0.05
San Diego,20151228,53,56,59,64,84,46,48,37,49,T,0.06
San Diego,20151229,52,56,59,65,88,45,48,38,65,0,0.07
San Diego,20151230,53,56,63,65,87,43,48,34,52,0,0.06
San Diego,20151231,55,56,65,65,80,45,48,35,48,0,0.06
Seattle,20010101,42,41,48,46,58,36,36,10,87,0,0.18
Seattle,20010102,46,41,54,46,56,39,36,6,76,0,0.18
Seattle,20010103,44,41,48,46,58,41,36,6,81,0.36,0.19
Seattle,20010104,49,41,54,46,61,44,36,14,94,0.6,0.19
Seattle,20010105,46,41,51,46,55,41,36,15,89,0.21,0.18
Seattle,20010106,42,41,46,46,57,37,37,14,90,0,0.19
Seattle,20010107,44,41,55,46,59,34,37,19,46,0,0.19
Seattle,20010108,44,42,50,46,54,37,37,18,80,0.05,0.2
Seattle,20010109,40,42,48,46,56,33,37,13,84,0.03,0.19
Seattle,20010110,46,42,51,47,59,41,37,12,72,0,0.2
Seattle,20010111,45,42,48,47,59,42,37,12,79,0,0.19
Seattle,20010112,42,42,44,47,59,39,37,13,91,0,0.19
Seattle,20010113,38,42,39,47,56,37,37,11,95,0.06,0.18
Seattle,20010114,39,42,41,47,59,37,37,8,96,0.01,0.19
Seattle,20010115,36,42,41,47,58,30,37,15,95,0,0.19
Seattle,20010116,32,42,37,47,55,28,37,13,97,0,0.2
Seattle,20010117,34,42,39,47,56,28,37,15,97,0.08,0.19
Seattle,20010118,41,42,43,48,60,39,37,9,99,0.16,0.19
Seattle,20010119,42,42,48,48,62,37,37,18,90,0.04,0.18
Seattle,20010120,42,42,48,48,64,37,37,16,67,0.01,0.19
Seattle,20010121,42,42,45,48,62,39,37,13,98,0.76,0.17
Seattle,20010122,43,43,53,48,60,33,37,19,83,0,0.17
Seattle,20010123,50,43,55,48,56,46,37,16,43,0,0.17
Seattle,20010124,44,43,48,48,58,37,37,10,91,0.01,0.16
Seattle,20010125,39,43,48,48,63,30,37,7,77,0,0.17
Seattle,20010126,42,43,48,48,61,36,37,9,63,0,0.16
Seattle,20010127,36,43,43,48,58,30,37,11,84,0,0.16
Seattle,20010128,36,43,43,48,57,30,37,7,85,0.16,0.16
Seattle,20010129,42,43,46,49,60,37,37,6,75,0.09,0.16
Seattle,20010130,42,43,44,49,59,39,37,7,86,0.01,0.15
Seattle,20010131,42,43,46,49,61,39,37,0,84,0,0.16
Seattle,20010201,44,43,50,49,63,37,37,1,70,0.06,0.13
Seattle,20010202,44,43,48,49,64,39,37,8,83,0.29,0.13
Seattle,20010203,42,43,46,49,63,37,37,8,82,0.16,0.14
Seattle,20010204,45,43,51,49,63,39,37,7,90,0.38,0.13
Seattle,20010205,42,43,44,49,62,37,37,14,80,0,0.14
Seattle,20010206,37,43,41,49,64,32,37,18,73,0.01,0.13
Seattle,20010207,33,43,39,49,66,27,37,20,65,0,0.14
Seattle,20010208,33,43,36,49,68,30,37,22,89,0.27,0.13
Seattle,20010209,41,43,46,49,62,35,37,26,59,0,0.13
Seattle,20010210,38,43,46,49,65,30,37,24,56,0,0.13
Seattle,20010211,40,43,48,50,62,33,37,23,66,0,0.13
Seattle,20010212,38,43,46,50,66,30,37,21,75,0,0.12
Seattle,20010213,38,43,46,50,60,30,37,18,78,0,0.13
Seattle,20010214,37,43,44,50,63,30,37,22,84,0,0.11
Seattle,20010215,36,43,42,50,65,30,37,13,86,0.17,0.12
Seattle,20010216,34,43,39,50,59,30,37,13,94,0.44,0.12
Seattle,20010217,41,43,48,50,61,34,37,23,74,0.06,0.12
Seattle,20010218,44,44,50,50,62,37,37,20,86,0.07,0.11
Seattle,20010219,43,44,51,50,67,35,37,22,81,0,0.12
Seattle,20010220,45,44,54,50,62,36,37,25,69,0,0.12
Seattle,20010221,48,44,54,51,67,41,37,25,80,0.13,0.12
Seattle,20010222,44,44,50,51,64,37,37,30,92,0,0.12
Seattle,20010223,41,44,46,51,61,36,37,27,91,0,0.11
Seattle,20010224,42,44,48,51,62,37,37,24,85,0,0.12
Seattle,20010225,42,44,48,51,64,36,37,20,77,0,0.13
Seattle,20010226,39,44,48,51,67,30,37,18,79,0,0.12
Seattle,20010227,44,44,54,51,70,33,37,20,68,0,0.13
Seattle,20010228,42,44,50,51,68,33,38,24,69,0,0.12
Seattle,20010301,40,44,45,52,62,35,38,23,85,0.23,0.13
Seattle,20010302,40,45,45,52,64,35,38,22,87,0,0.14
Seattle,20010303,38,45,46,52,69,30,38,20,72,0,0.12
Seattle,20010304,44,45,53,52,68,34,38,11,62,0,0.13
Seattle,20010305,50,45,57,52,66,43,38,13,72,0,0.13
Seattle,20010306,52,45,62,52,68,41,38,26,76,0,0.12
Seattle,20010307,52,45,64,52,66,39,38,26,71,0.07,0.12
Seattle,20010308,46,46,50,53,67,42,38,28,86,0.13,0.12
Seattle,20010309,46,46,50,53,67,41,39,28,89,0.04,0.12
Seattle,20010310,44,46,48,53,68,39,39,20,81,0,0.12
Seattle,20010311,44,46,50,53,65,39,39,23,85,0,0.12
Seattle,20010312,46,46,48,53,68,44,39,25,87,0,0.13
Seattle,20010313,45,46,48,53,70,39,39,28,86,0.13,0.12
Seattle,20010314,43,46,50,53,64,36,39,26,81,0,0.13
Seattle,20010315,42,46,44,54,65,39,39,30,93,0.32,0.12
Seattle,20010316,40,47,45,54,66,36,39,29,87,0,0.12
Seattle,20010317,44,47,50,54,65,39,40,27,83,0.01,0.12
Seattle,20010318,48,47,53,54,70,44,40,29,96,0.58,0.12
Seattle,20010319,44,47,48,54,63,39,40,27,76,0.01,0.11
Seattle,20010320,46,47,54,54,69,37,40,26,75,0,0.12
Seattle,20010321,44,47,52,55,69,37,40,29,67,0,0.12
Seattle,20010322,45,47,55,55,68,35,40,28,72,0,0.13
Seattle,20010323,48,47,59,55,68,37,40,28,68,0,0.12
Seattle,20010324,52,48,62,55,68,42,40,30,80,0.2,0.11
Seattle,20010325,48,48,53,55,64,42,40,31,87,0.26,0.12
Seattle,20010326,44,48,48,55,70,37,40,32,85,0.16,0.11
Seattle,20010327,42,48,48,55,71,37,41,26,92,0.41,0.11
Seattle,20010328,45,48,48,56,73,42,41,26,88,0.02,0.11
Seattle,20010329,44,48,48,56,78,39,41,24,86,0,0.11
Seattle,20010330,46,48,51,56,72,42,41,27,85,0.07,0.11
Seattle,20010331,48,48,53,56,75,42,41,30,88,0.09,0.11
Seattle,20010401,42,48,48,56,82,37,41,29,73,0.19,0.11
Seattle,20010402,40,48,45,56,76,35,41,30,90,0.33,0.11
Seattle,20010403,40,49,46,56,71,35,41,32,87,0,0.11
Seattle,20010404,48,49,47,57,75,34,41,31,67,0,0.11
Seattle,20010405,44,49,48,57,73,41,41,29,83,0.2,0.1
Seattle,20010406,42,49,46,57,78,37,41,31,84,0.06,0.1
Seattle,20010407,42,49,50,57,78,37,41,29,82,0,0.1
Seattle,20010408,44,49,51,57,70,39,41,29,83,0,0.1
Seattle,20010409,44,49,53,57,73,37,41,34,76,0,0.1
Seattle,20010410,40,49,44,57,74,37,42,30,96,0.78,0.09
Seattle,20010411,46,50,55,58,80,37,42,35,57,0,0.1
Seattle,20010412,42,50,46,58,79,37,42,33,76,0.06,0.09
Seattle,20010413,42,50,50,58,75,37,42,33,73,0,0.09
Seattle,20010414,44,50,52,58,83,36,42,33,69,0,0.1
Seattle,20010415,52,50,64,58,74,39,42,33,58,0,0.09
Seattle,20010416,54,50,64,59,81,45,42,34,65,0.16,0.09
Seattle,20010417,49,50,54,59,74,45,42,33,88,0.3,0.09
Seattle,20010418,49,51,57,59,77,43,42,34,84,0.11,0.09
Seattle,20010419,48,51,55,59,74,42,42,33,75,0,0.09
Seattle,20010420,51,51,59,59,74,43,43,30,74,0,0.08
Seattle,20010421,51,51,61,59,76,41,43,29,74,0,0.09
Seattle,20010422,48,51,51,60,78,44,43,35,81,0.04,0.08
Seattle,20010423,52,51,59,60,72,46,43,31,88,0.04,0.08
Seattle,20010424,60,52,69,60,76,50,43,30,74,0,0.08
Seattle,20010425,60,52,71,60,77,50,43,34,78,0,0.07
Seattle,20010426,56,52,64,61,78,48,44,32,80,0,0.08
Seattle,20010427,50,52,55,61,81,46,44,31,86,0.03,0.08
Seattle,20010428,47,52,51,61,76,44,44,31,87,0.13,0.07
Seattle,20010429,48,53,53,61,80,44,44,31,87,0.18,0.07
Seattle,20010430,48,53,53,61,85,42,44,32,89,0.57,0.07
Seattle,20010501,48,53,54,62,85,42,44,28,80,0.01,0.07
Seattle,20010502,49,53,57,62,74,41,45,33,73,0,0.06
Seattle,20010503,49,53,59,62,77,41,45,35,72,0,0.07
Seattle,20010504,51,54,57,62,85,45,45,33,82,0.08,0.06
Seattle,20010505,48,54,55,63,86,42,45,36,72,0.01,0.07
Seattle,20010506,50,54,61,63,87,39,45,36,60,0,0.07
Seattle,20010507,56,54,69,63,81,43,46,33,60,0,0.06
Seattle,20010508,52,54,57,63,84,46,46,36,83,0,0.06
Seattle,20010509,50,55,60,63,81,41,46,38,71,0,0.06
Seattle,20010510,52,55,62,64,80,42,46,38,71,0,0.07
Seattle,20010511,57,55,69,64,87,46,46,35,66,0,0.06
Seattle,20010512,57,55,66,64,81,48,47,38,78,0,0.06
Seattle,20010513,56,56,63,64,84,48,47,37,87,0.06,0.06
Seattle,20010514,50,56,53,65,87,48,47,36,96,0.54,0.06
Seattle,20010515,52,56,59,65,85,46,47,38,92,0.56,0.06
Seattle,20010516,52,56,59,65,84,46,47,40,80,0.01,0.06
Seattle,20010517,49,56,55,65,90,43,48,39,81,0,0.06
Seattle,20010518,53,56,61,65,89,46,48,37,80,0,0.06
Seattle,20010519,52,57,60,65,88,46,48,38,82,0,0.06
Seattle,20010520,54,57,64,66,92,45,48,40,63,0,0.06
Seattle,20010521,60,57,73,66,93,48,48,39,60,0,0.06
Seattle,20010522,68,57,82,66,86,54,49,37,58,0,0.06
Seattle,20010523,72,57,84,66,90,55,49,37,62,0.04,0.06
Seattle,20010524,60,58,70,66,89,51,49,37,76,0,0.06
Seattle,20010525,62,58,84,66,84,48,49,37,63,0,0.06
Seattle,20010526,63,58,73,67,89,53,49,40,56,0,0.07
Seattle,20010527,58,58,68,67,89,50,49,37,67,0,0.06
Seattle,20010528,51,58,55,67,92,48,50,38,78,0.12,0.07
Seattle,20010529,52,58,62,67,85,44,50,35,65,0,0.06
Seattle,20010530,58,58,69,67,87,46,50,36,66,0,0.07
Seattle,20010531,67,59,84,67,90,50,50,35,66,0,0.06
Seattle,20010601,54,59,60,67,94,48,50,40,81,0.18,0.07
Seattle,20010602,50,59,57,68,94,46,50,40,85,0.48,0.06
Seattle,20010603,50,59,59,68,89,44,50,42,77,0.01,0.06
Seattle,20010604,52,59,61,68,91,45,50,41,73,0,0.07
Seattle,20010605,54,59,60,68,92,48,51,41,85,0.05,0.06
Seattle,20010606,57,59,64,68,90,51,51,42,78,0.03,0.06
Seattle,20010607,62,60,73,68,90,51,51,44,64,0,0.06
Seattle,20010608,64,60,73,69,87,55,51,42,68,0.09,0.07
Seattle,20010609,55,60,60,69,96,51,51,44,75,0.11,0.06
Seattle,20010610,52,60,60,69,83,48,51,44,81,0.03,0.06
Seattle,20010611,50,60,53,69,84,46,51,40,92,1.08,0.06
Seattle,20010612,51,60,57,69,85,45,51,38,84,0.06,0.06
Seattle,20010613,56,60,66,69,94,48,52,42,78,0,0.05
Seattle,20010614,54,61,62,70,86,48,52,43,78,0,0.06
Seattle,20010615,56,61,64,70,88,50,52,43,71,0,0.05
Seattle,20010616,56,61,64,70,88,50,52,42,71,0,0.06
Seattle,20010617,56,61,64,70,91,48,52,43,71,0,0.05
Seattle,20010618,58,61,68,70,94,50,52,43,68,0,0.05
Seattle,20010619,64,61,78,70,92,51,52,43,63,0,0.05
Seattle,20010620,66,62,79,71,88,55,53,43,58,0,0.05
Seattle,20010621,65,62,77,71,89,55,53,45,68,0,0.05
Seattle,20010622,58,62,64,71,92,51,53,45,81,0,0.04
Seattle,20010623,56,62,64,71,92,48,53,40,72,0,0.04
Seattle,20010624,53,62,57,72,92,50,53,45,85,0.16,0.05
Seattle,20010625,58,62,66,72,88,50,53,45,72,0,0.04
Seattle,20010626,64,63,73,72,90,55,53,46,65,0.01,0.03
Seattle,20010627,60,63,64,72,92,57,53,45,96,0.61,0.04
Seattle,20010628,60,63,66,72,91,53,54,45,74,0,0.04
Seattle,20010629,60,63,69,73,93,51,54,45,64,0,0.03
Seattle,20010630,60,63,71,73,96,51,54,43,69,0,0.04
Seattle,20010701,61,64,70,73,94,53,54,45,67,0,0.03
Seattle,20010702,64,64,78,73,93,52,54,43,56,0,0.03
Seattle,20010703,68,64,82,74,92,55,54,44,55,0,0.03
Seattle,20010704,66,64,77,74,92,54,54,43,73,0,0.03
Seattle,20010705,60,64,69,74,91,53,55,47,70,0,0.03
Seattle,20010706,60,64,70,74,94,52,55,45,72,0,0.03
Seattle,20010707,62,65,73,74,90,50,55,47,73,0,0.03
Seattle,20010708,66,65,78,75,95,54,55,47,62,0,0.03
Seattle,20010709,69,65,82,75,93,57,55,48,59,0,0.02
Seattle,20010710,66,65,78,75,90,55,55,46,73,0,0.03
Seattle,20010711,65,65,77,75,98,53,55,49,68,0,0.03
Seattle,20010712,63,65,75,75,97,53,55,47,73,0,0.02
Seattle,20010713,58,66,66,76,93,51,56,50,80,0,0.02
Seattle,20010714,60,66,66,76,91,53,56,50,77,0,0.03
Seattle,20010715,55,66,77,76,92,51,56,49,87,0.1,0.02
Seattle,20010716,58,66,66,76,98,51,56,50,86,0.66,0.02
Seattle,20010717,58,66,64,76,96,54,56,48,80,0,0.02
Seattle,20010718,60,66,69,76,93,51,56,47,79,0,0.02
Seattle,20010719,64,66,73,77,95,57,56,48,71,0,0.02
Seattle,20010720,64,66,73,77,100,55,56,50,75,0,0.02
Seattle,20010721,59,66,64,77,97,54,56,48,87,0.01,0.01
Seattle,20010722,63,67,72,77,96,55,56,49,81,0,0.02
Seattle,20010723,64,67,77,77,99,53,56,47,80,0,0.02
Seattle,20010724,64,67,72,77,95,57,56,43,88,0.01,0.02
Seattle,20010725,65,67,77,77,94,55,56,47,73,0.01,0.02
Seattle,20010726,62,67,73,77,92,51,56,49,85,0,0.02
Seattle,20010727,60,67,70,77,95,51,57,46,84,0.04,0.01
Seattle,20010728,59,67,64,77,97,55,57,47,86,0.21,0.02
Seattle,20010729,60,67,66,77,103,53,57,45,75,0,0.02
Seattle,20010730,61,67,71,77,96,51,57,48,74,0,0.01
Seattle,20010731,58,67,66,77,94,51,57,47,72,0,0.02
Seattle,20010801,60,67,69,77,92,51,57,50,76,0,0.02
Seattle,20010802,65,67,73,77,89,57,57,46,83,0.07,0.02
Seattle,20010803,62,67,69,77,90,57,57,46,89,0.05,0.01
Seattle,20010804,60,67,69,77,95,55,57,44,77,0,0.02
Seattle,20010805,64,67,72,77,93,57,57,49,76,0,0.02
Seattle,20010806,66,67,73,77,91,60,57,50,78,0,0.02
Seattle,20010807,66,67,73,77,95,59,56,48,61,0,0.02
Seattle,20010808,68,67,79,77,98,57,56,47,61,0,0.02
Seattle,20010809,74,67,87,77,99,61,56,47,52,0,0.03
Seattle,20010810,74,67,88,77,98,61,56,46,56,0,0.02
Seattle,20010811,68,67,82,77,96,55,56,46,79,0,0.03
Seattle,20010812,70,67,86,77,96,57,56,49,68,0,0.02
Seattle,20010813,65,66,78,77,92,55,56,44,84,0.02,0.03
Seattle,20010814,65,66,78,77,95,53,56,44,85,0,0.03
Seattle,20010815,63,66,73,77,96,53,56,47,88,0,0.03
Seattle,20010816,60,66,64,77,98,55,56,50,82,0,0.03
Seattle,20010817,62,66,70,76,96,55,56,45,75,0,0.03
Seattle,20010818,62,66,71,76,88,55,56,47,75,0,0.03
Seattle,20010819,62,66,71,76,89,55,56,48,65,0,0.03
Seattle,20010820,61,66,71,76,87,52,56,47,66,0,0.03
Seattle,20010821,60,66,64,76,88,55,56,46,91,0.54,0.03
Seattle,20010822,60,66,66,76,86,55,56,45,93,1.46,0.03
Seattle,20010823,58,66,63,76,91,54,56,46,88,0.2,0.04
Seattle,20010824,62,66,71,76,88,53,55,45,74,0,0.03
Seattle,20010825,64,65,75,75,87,54,55,45,69,0,0.03
Seattle,20010826,66,65,78,75,91,54,55,46,67,0,0.04
Seattle,20010827,63,65,72,75,88,55,55,44,77,0,0.04
Seattle,20010828,66,65,75,75,95,57,55,46,74,0,0.03
Seattle,20010829,66,65,77,75,91,57,55,44,76,0,0.04
Seattle,20010830,64,65,73,75,88,55,55,45,85,0,0.04
Seattle,20010831,64,65,71,74,92,59,55,46,73,0,0.04
Seattle,20010901,62,64,66,74,91,59,55,46,77,0.03,0.04
Seattle,20010902,62,64,70,74,98,54,55,41,68,0,0.03
Seattle,20010903,60,64,68,74,92,55,54,45,75,0.03,0.04
Seattle,20010904,60,64,64,74,87,55,54,42,68,0,0.05
Seattle,20010905,57,64,64,74,88,51,54,44,70,0,0.04
Seattle,20010906,54,64,61,73,90,48,54,45,79,0,0.04
Seattle,20010907,60,63,68,73,94,54,54,45,74,0,0.04
Seattle,20010908,62,63,73,73,85,50,54,43,68,0,0.05
Seattle,20010909,62,63,72,73,89,53,53,40,67,0,0.04
Seattle,20010910,62,63,73,72,85,51,53,39,66,0,0.04
Seattle,20010911,63,63,75,72,93,53,53,40,67,0,0.05
Seattle,20010912,64,62,77,72,85,53,53,44,68,0,0.04
Seattle,20010913,65,62,75,72,87,55,53,39,71,0,0.05
Seattle,20010914,65,62,77,71,93,53,53,46,73,0,0.04
Seattle,20010915,64,62,75,71,93,52,52,42,77,0,0.05
Seattle,20010916,54,61,57,71,91,51,52,44,95,0,0.05
Seattle,20010917,54,61,57,70,85,51,52,42,92,0.02,0.04
Seattle,20010918,58,61,61,70,85,54,52,41,87,0.04,0.05
Seattle,20010919,58,61,66,70,82,53,52,40,75,0,0.05
Seattle,20010920,57,60,66,69,88,48,51,40,77,0,0.06
Seattle,20010921,59,60,64,69,88,54,51,39,75,0.05,0.05
Seattle,20010922,66,60,77,69,92,54,51,37,82,0.01,0.06
Seattle,20010923,63,60,75,68,83,53,51,40,82,0,0.05
Seattle,20010924,58,59,64,68,89,54,50,38,97,0.01,0.06
Seattle,20010925,58,59,60,68,85,55,50,36,96,0.36,0.06
Seattle,20010926,56,59,60,67,78,50,50,39,91,0.3,0.07
Seattle,20010927,51,58,57,67,89,45,50,35,87,0,0.06
Seattle,20010928,55,58,64,67,84,46,50,38,72,0,0.07
Seattle,20010929,60,58,71,66,81,50,49,37,69,0,0.06
Seattle,20010930,58,57,64,66,82,52,49,36,87,0,0.07
Seattle,20011001,60,57,70,65,89,50,49,35,83,0,0.07
Seattle,20011002,57,57,66,65,79,48,49,35,81,0,0.07
Seattle,20011003,54,56,62,65,80,48,48,39,79,0,0.07
Seattle,20011004,60,56,71,64,76,50,48,38,56,0,0.07
Seattle,20011005,61,56,71,64,82,51,48,38,48,0,0.08
Seattle,20011006,56,56,62,63,78,50,48,37,78,0.02,0.08
Seattle,20011007,52,55,55,63,75,48,48,37,84,0.02,0.09
Seattle,20011008,52,55,57,63,80,48,47,39,83,0.01,0.08
Seattle,20011009,52,55,57,62,79,46,47,35,80,0,0.09
Seattle,20011010,48,54,52,62,77,44,47,40,91,0.3,0.09
Seattle,20011011,50,54,57,61,83,46,47,37,76,0,0.09
Seattle,20011012,52,54,55,61,72,48,47,40,85,0.04,0.09
Seattle,20011013,51,53,54,61,75,48,46,35,81,0.04,0.1
Seattle,20011014,52,53,57,60,80,48,46,36,94,0.04,0.11
Seattle,20011015,52,53,61,60,77,46,46,35,93,0,0.1
Seattle,20011016,50,53,55,60,70,45,46,35,90,0.15,0.11
Seattle,20011017,48,52,55,59,74,43,46,34,81,0,0.11
Seattle,20011018,48,52,54,59,70,42,45,32,86,0,0.11
Seattle,20011019,52,52,57,58,72,48,45,28,86,0.05,0.12
Seattle,20011020,46,52,50,58,69,42,45,29,92,0,0.12
Seattle,20011021,48,51,53,58,72,44,45,32,93,0.18,0.13
Seattle,20011022,50,51,55,57,70,46,45,34,86,0.16,0.12
Seattle,20011023,50,51,55,57,73,45,45,32,71,0.01,0.14
Seattle,20011024,45,50,48,57,72,42,44,33,90,0.36,0.14
Seattle,20011025,50,50,55,57,67,45,44,31,91,0.17,0.14
Seattle,20011026,52,50,57,56,65,46,44,29,90,0.38,0.15
Seattle,20011027,42,50,45,56,67,39,44,31,94,0.44,0.15
Seattle,20011028,40,50,50,56,66,33,44,30,87,0,0.16
Seattle,20011029,44,49,50,55,65,37,43,31,89,0.01,0.16
